time,id,x,y,w,h,vx,vy,v,ax,ay,a,Speed2D-(m/s),VelForward-(m/s),VelLateral-(m/s)
66304.97,5.0,24.9579,87.8599,14.2286,4.8857,10.1985,-1.2937,10.2803,-0.1389,0.2083,-0.162,10.81,10.81,0.25999999
66305.0,5.0,25.2974,87.8173,14.3143,4.8857,10.1867,-1.2793,10.2667,-0.3549,0.4320000000000001,-0.4089,10.8,10.8,0.25
66305.04,5.0,25.6363,87.7753,14.1429,4.8857,10.1656,-1.261,10.2435,-0.6326,0.5477,-0.6943,10.77,10.77,0.25
66305.07,5.0,25.9746,87.7338,14.3143,4.9714,10.1484,-1.2438,10.2243,-0.5169,0.5169,-0.5786,10.75,10.74,0.25
66305.1,5.0,26.3126,87.6929,14.1429,5.0571,10.1407,-1.2276,10.2147,-0.2314,0.486,-0.2854,10.74,10.74,0.25
66305.14,5.0,26.6504,87.6523,14.0571,4.9714,10.1361,-1.2163,10.2088,-0.1389,0.3394,-0.1774,10.71,10.71,0.25
66305.17,5.0,26.9883,87.6121,13.9714,4.9714,10.1348,-1.2068,10.2063,-0.0386,0.2854,-0.0694,10.69,10.69,0.25
66305.2,5.0,27.3262,87.5721,14.0571,4.7143,10.1363,-1.1988,10.207,0.0463,0.2391,0.0154,10.67,10.67,0.23999999
66305.24,5.0,27.6637,87.5326,13.7143,4.6286,10.1255,-1.1867,10.1949,-0.324,0.3626,-0.3626,10.64,10.64,0.25
66305.27,5.0,28.0006,87.4935,14.0571,4.7143,10.108,-1.1728,10.1759,-0.5246,0.4166,-0.5709,10.63,10.63,0.23999999
66305.3,5.0,28.3368,87.4549,13.8857,4.7143,10.0857,-1.1584,10.152,-0.6711,0.4320000000000001,-0.7174,10.61,10.61,0.23999999
66305.34,5.0,28.6722,87.4167,14.3143,4.8857,10.061,-1.1451,10.126,-0.7406,0.4011,-0.7791,10.58,10.58,0.23999999
66305.37,5.0,29.0063,87.3791,14.4857,4.8857,10.0237,-1.1296,10.0872,-1.1186,0.4629,-1.1649,10.56,10.55,0.23
66305.4,5.0,29.3391,87.3419,14.4,4.8857,9.9854,-1.1134,10.0473,-1.1494,0.486,-1.1957,10.54,10.54,0.23999999
66305.44,5.0,29.671,87.3052,14.2286,4.7144,9.955,-1.1011,10.0157,-0.9103,0.3703,-0.9489,10.52,10.52,0.23
66305.47,5.0,30.0022,87.2688,14.4857,4.8857,9.936,-1.0934,9.9959,-0.5709,0.2314,-0.594,10.49,10.49,0.22
66305.5,5.0,30.3328,87.2324,14.1429,4.8,9.9188,-1.0916,9.9787,-0.5169,0.054000000000000006,-0.5169,10.47,10.47,0.23999999
66305.54,5.0,30.663,87.196,14.2286,4.6286,9.9057,-1.0923,9.9658,-0.3934,-0.0231,-0.3857,10.44,10.44,0.23
66305.57,5.0,30.9926,87.1595,13.8857,4.6286,9.8895,-1.0944,9.9499,-0.486,-0.0617,-0.4783,10.44,10.43,0.22
66305.6,5.0,31.3215,87.1228,13.7143,4.6286,9.8671,-1.1008,9.9283,-0.6711,-0.1929,-0.648,10.4,10.4,0.22
66305.64,5.0,31.6496,87.0859,13.6286,4.5429,9.8416,-1.1083,9.9039,-0.7637,-0.2237,-0.7329,10.38,10.37,0.22
66305.67,5.0,31.9769,87.0485,13.5429,4.4571,9.8187,-1.1199,9.8825,-0.6866,-0.3471,-0.6403,10.36,10.35,0.22
66305.7,5.0,32.3033,87.0106,13.3714,4.3714,9.7917,-1.1391,9.8578,-0.81,-0.5786,-0.7406,10.33,10.33,0.22
66305.74,5.0,32.6286,86.9717,13.3714,4.3714,9.7609,-1.1651,9.8301,-0.9257,-0.7791,-0.8254,10.3,10.3,0.20999999
66305.77,5.0,32.953,86.932,13.3714,4.4571,9.73,-1.1926,9.8028,-0.9257,-0.8254,-0.8177,10.27,10.27,0.22
66305.8,5.0,33.2762,86.8915,13.2,4.3714,9.6963,-1.216,9.7722,-1.0106,-0.7020000000000001,-0.918,10.25,10.25,0.22
66305.84,5.0,33.5977,86.8507,13.8857,4.6286,9.6467,-1.223,9.7239,-1.4889,-0.2083,-1.4503,10.22,10.22,0.22
66305.87,5.0,33.9176,86.8098,13.8857,4.8,9.5953,-1.2271,9.6735,-1.5429,-0.1234,-1.5119999999999998,10.21,10.21,0.20999999
66305.9,5.0,34.2358,86.7688,14.1429,4.8857,9.5454,-1.2302,9.6243,-1.4966,-0.0926,-1.4734,10.18,10.18,0.2
66305.94,5.0,34.5523,86.728,14.1429,4.8857,9.4953,-1.2225,9.5737,-1.5043,0.2314,-1.5197,10.15,10.15,0.20999999
66305.97,5.0,34.867,86.6879,14.2286,5.0571,9.4428,-1.2024,9.5192,-1.5737,0.6017,-1.6354,10.11,10.11,0.22
66306.0,5.0,35.1801,86.6487,14.3143,5.1429,9.3937,-1.1785,9.4672,-1.4734,0.7174,-1.5506,10.11,10.11,0.20999999
66306.04,5.0,35.4919,86.6104,13.5429,4.8857,9.3525,-1.1492,9.423,-1.2343,0.8794,-1.3346,10.08,10.08,0.2
66306.07,5.0,35.8028,86.5729,13.3714,4.7143,9.3258,-1.1242,9.3934,-0.8023,0.7483,-0.8871,10.05,10.05,0.2
66306.1,5.0,36.1129,86.5361,13.6287,4.6286,9.3029,-1.1047,9.3682,-0.6866,0.5863,-0.7483,10.04,10.03,0.20999999
66306.14,5.0,36.4224,86.4997,13.2858,4.5429,9.2877,-1.0911,9.3515,-0.4551,0.4089,-0.5014,10.01,10.0,0.20999999
66306.17,5.0,36.7319,86.4635,13.5429,4.5429,9.2823,-1.0872,9.3459,-0.162,0.1157,-0.1774,9.989999800000001,9.989999800000001,0.19
66306.2,5.0,37.0412,86.4271,13.5429,4.3714,9.2816,-1.0905,9.3453,-0.0231,-0.1003,-0.0077,9.9700003,9.9700003,0.2
66306.24,5.0,37.3508,86.3905,13.4571,4.3714,9.288,-1.0972,9.3525,0.1929,-0.2006,0.21600000000000005,9.9499998,9.9399996,0.22
66306.27,5.0,37.6611,86.3536,13.4571,4.3714,9.3073,-1.1088,9.3731,0.5786,-0.3471,0.6171,9.9399996,9.9399996,0.20999999
66306.3,5.0,37.9724,86.3161,13.5429,4.4571,9.3387,-1.124,9.406,0.9411,-0.4551,0.9874,9.9399996,9.9399996,0.20999999
66306.34,5.0,38.285,86.2781,13.6287,4.4571,9.3795,-1.1389,9.4485,1.2266,-0.4474,1.2729,9.930000300000001,9.930000300000001,0.20999999
66306.37,5.0,38.5991,86.2397,13.6287,4.5428,9.4209,-1.152,9.4911,1.242,-0.3934,1.2806,9.9399996,9.930000300000001,0.23
66306.4,5.0,38.9145,86.2012,13.4571,4.5428,9.4634,-1.1564,9.5338,1.2729,-0.1311,1.2806,9.930000300000001,9.930000300000001,0.22
66306.44,5.0,39.2311,86.1627,13.5429,4.6286,9.4994,-1.1541,9.5693,1.08,0.0694,1.0646,9.9200001,9.9200001,0.23
66306.47,5.0,39.5485,86.1247,13.3714,4.6286,9.5217,-1.1402,9.5899,0.6711,0.4166,0.6171,9.930000300000001,9.9200001,0.23
66306.5,5.0,39.8664,86.0875,13.5429,4.6286,9.5346,-1.1155,9.5997,0.3857,0.7406,0.2931,9.9200001,9.9200001,0.23
66306.54,5.0,40.1844,86.0515,13.9714,4.7143,9.5426,-1.0826,9.6038,0.2391,0.9874,0.1234,9.9200001,9.9200001,0.23
66306.57,5.0,40.5023,86.0166,13.9713,4.6286,9.5359,-1.0463,9.5932,-0.2006,1.0877,-0.3163,9.9200001,9.9200001,0.23999999
66306.6,5.0,40.8202,85.9828,14.0571,4.6286,9.5361,-1.0129,9.5899,0.0077,1.0029,-0.1003,9.9200001,9.9200001,0.23999999
66306.64,5.0,41.1379,85.9501,13.7143,4.4571,9.5313,-0.9818,9.5817,-0.1466,0.9334,-0.2391,9.9200001,9.909999800000001,0.23999999
66306.67,5.0,41.4556,85.9184,13.3714,4.4571,9.5323,-0.9512,9.5796,0.0309,0.918,-0.0617,9.9200001,9.909999800000001,0.25
66306.7,5.0,41.7737,85.8875,13.5429,4.4571,9.5423,-0.9257,9.5871,0.3009,0.7637,0.2237,9.9200001,9.9200001,0.23
66306.74,5.0,42.0924,85.8573,13.1143,4.3714,9.5616,-0.9059,9.6045,0.5786,0.594,0.5169,9.9200001,9.9200001,0.23999999
66306.77,5.0,42.4122,85.8276,13.2,4.3714,9.5935,-0.8909999999999999,9.6349,0.9566,0.4474,0.9103,9.9200001,9.9200001,0.23
66306.8,5.0,42.733,85.7982,13.2858,4.3714,9.6238,-0.8823,9.6642,0.9103,0.2623,0.8794,9.930000300000001,9.9200001,0.23
66306.84,5.0,43.0547,85.7689,13.2857,4.3714,9.6503,-0.8792,9.6902,0.7946,0.0926,0.7791,9.930000300000001,9.9200001,0.25
66306.87,5.0,43.3769,85.7395,13.2,4.5429,9.666,-0.8809999999999999,9.7061,0.4706,-0.054000000000000006,0.4706,9.930000300000001,9.930000300000001,0.22
66306.9,5.0,43.6991,85.7101,13.0286,4.4571,9.6663,-0.8823,9.7064,0.0077,-0.0386,0.0077,9.930000300000001,9.930000300000001,0.23
66306.94,5.0,44.0206,85.6807,13.5429,4.5429,9.6454,-0.8841,9.6858,-0.6249,-0.054000000000000006,-0.6171,9.930000300000001,9.930000300000001,0.23999999
66306.97,5.0,44.3409,85.65100000000002,13.7143,4.6286,9.6079,-0.8892,9.649,-1.1263,-0.1543,-1.1109,9.930000300000001,9.930000300000001,0.23999999
66307.0,5.0,44.6592,85.6213,13.2858,4.4571,9.5513,-0.892,9.593,-1.6971,-0.0849,-1.6817,9.930000300000001,9.930000300000001,0.23
66307.04,5.0,44.9753,85.5916,13.2857,4.4571,9.4814,-0.8897,9.523,-2.0983,0.0694,-2.0983,9.930000300000001,9.930000300000001,0.23
66307.07,5.0,45.2889,85.5621,13.2,4.5429,9.4089,-0.8851,9.4505,-2.1754,0.1389,-2.1754,9.930000300000001,9.930000300000001,0.23999999
66307.1,5.0,45.6,85.5331,13.2,4.5429,9.3335,-0.8722,9.3741,-2.2603,0.3857,-2.2834,9.930000300000001,9.930000300000001,0.23999999
66307.14,5.0,45.909,85.5045,13.3714,4.6286,9.269,-0.8578,9.3086,-1.9363,0.4320000000000001,-1.9671,9.930000300000001,9.9200001,0.23
66307.17,5.0,46.2161,85.4764,13.2857,4.6286,9.2127,-0.8409,9.251,-1.6894,0.5091,-1.7280000000000002,9.930000300000001,9.930000300000001,0.23
66307.2,5.0,46.5219,85.4489,13.2,4.6286,9.1741,-0.8270000000000001,9.2114,-1.1571,0.4166,-1.188,9.9200001,9.9200001,0.23
66307.24,5.0,46.8267,85.4219,13.1143,4.6286,9.1445,-0.809,9.1803,-0.8871,0.54,-0.9334,9.930000300000001,9.9200001,0.25
66307.27,5.0,47.1309,85.3956,13.1143,4.4571,9.126,-0.7887,9.1599,-0.5554,0.6094,-0.6094,9.930000300000001,9.930000300000001,0.23
66307.3,5.0,47.435,85.3702,13.1142,4.6286,9.1214,-0.7632,9.1533,-0.1389,0.7637,-0.2006,9.9200001,9.9200001,0.23999999
66307.34,5.0,47.7392,85.3457,12.8571,4.6286,9.1268,-0.7354,9.1563,0.162,0.8331,0.0926,9.9200001,9.9200001,0.23
66307.37,5.0,48.044,85.3222,12.6857,4.7143,9.1455,-0.7025,9.1725,0.5631,0.9874,0.486,9.930000300000001,9.9200001,0.23
66307.4,5.0,48.35,85.3,12.6001,4.6286,9.1779,-0.6681,9.2021,0.972,1.0337,0.8949,9.930000300000001,9.930000300000001,0.23999999
66307.44,5.0,48.657,85.2788,12.6857,4.3714,9.2101,-0.6364,9.2319,0.9643,0.9489,0.8949,9.930000300000001,9.930000300000001,0.22
66307.47,5.0,48.9647,85.2587,13.1143,4.5429,9.233,-0.6033,9.2528,0.6866,0.9951,0.6171,9.930000300000001,9.930000300000001,0.23999999
66307.5,5.0,49.2733,85.2394,12.7714,4.4571,9.2579,-0.5786,9.2759,0.7483,0.7406,0.7020000000000001,9.9499998,9.9499998,0.22
66307.54,5.0,49.583,85.2208,13.1142,4.6286,9.2893,-0.5583,9.306,0.9411,0.6094,0.9026,9.9499998,9.9499998,0.22
66307.57,5.0,49.894,85.2026,13.1142,4.6286,9.3317,-0.5459,9.3477,1.2729,0.3703,1.2497,9.9499998,9.9499998,0.23
66307.6,5.0,50.2067,85.1844,12.9429,4.6286,9.3798,-0.5439,9.3955,1.4426,0.0617,1.4349,9.96,9.9499998,0.23
66307.64,5.0,50.5211,85.1664,13.4571,4.6286,9.4323,-0.5423,9.4479,1.5737,0.0463,1.5659999999999998,9.9499998,9.9499998,0.23
66307.67,5.0,50.8369,85.1481,12.9429,4.8,9.4729,-0.5482,9.4888,1.2189,-0.1774,1.2266,9.9499998,9.9499998,0.22
66307.7,5.0,51.1535,85.1292,13.4571,4.8857,9.4994,-0.5662,9.5163,0.7946,-0.54,0.8254,9.9499998,9.9499998,0.23
66307.74,5.0,51.4704,85.1095,13.3714,4.7999,9.5081,-0.5899,9.5264,0.2623,-0.7097,0.3086,9.96,9.9499998,0.23
66307.77,5.0,51.7866,85.0889,13.4571,4.8,9.486,-0.6197,9.5063,-0.6634,-0.8949,-0.6017,9.96,9.9499998,0.22
66307.8,5.0,52.1019,85.0669,13.8857,4.8857,9.4585,-0.6588,9.4814,-0.8254,-1.1726,-0.7483,9.96,9.96,0.22
66307.84,5.0,52.4156,85.0436,13.6286,4.8,9.4099,-0.6997,9.4359,-1.4580000000000002,-1.2266,-1.3654,9.96,9.96,0.23
66307.87,5.0,52.7273,85.01899999999998,13.2858,4.8,9.3515,-0.7375,9.3806,-1.7511,-1.134,-1.6586,9.96,9.96,0.22
66307.9,5.0,53.0365,84.9931,12.8571,4.6286,9.2764,-0.7768,9.3088,-2.2526,-1.1803,-2.1523,9.96,9.96,0.22
66307.94,5.0,53.3428,84.96600000000002,13.0286,4.4571,9.1898,-0.8141,9.2258,-2.5997,-1.1186,-2.4917,9.96,9.9499998,0.22
66307.97,5.0,53.6461,84.9374,13.0286,4.6286,9.098,-0.8571,9.1383,-2.754,-1.2883,-2.6229,9.96,9.96,0.22
66308.0,5.0,53.9465,84.9075,12.8571,4.6286,9.0108,-0.8977,9.0553,-2.6151,-1.2189,-2.484,9.96,9.96,0.20999999
66308.04,5.0,54.2443,84.8762,13.2,4.5429,8.936,-0.9393,8.9851,-2.2449,-1.2497,-2.106,9.96,9.9499998,0.22
66308.07,5.0,54.5401,84.8436,13.0286,4.4571,8.8725,-0.9789,8.9262,-1.9054,-1.188,-1.7666,9.9499998,9.9499998,0.22
66308.1,5.0,54.834,84.8097,12.9429,4.4571,8.8182,-1.0162,8.8766,-1.6277,-1.1186,-1.4889,9.9499998,9.9499998,0.22
66308.14,5.0,55.1268,84.7746,12.9429,4.5429,8.7837,-1.052,8.8465,-1.0337,-1.0723,-0.9026,9.930000300000001,9.930000300000001,0.20999999
66308.17,5.0,55.4185,84.7385,12.6857,4.5429,8.7519,-1.0836,8.8187,-0.9566,-0.9489,-0.8331,9.9200001,9.9200001,0.20999999
66308.2,5.0,55.7094,84.7015,13.0286,4.4571,8.7269,-1.1114,8.7974,-0.7483,-0.8331,-0.6403,9.909999800000001,9.8999996,0.22
66308.24,5.0,55.9994,84.6638,13.0286,4.6286,8.6991,-1.1291,8.7722,-0.8331,-0.5323,-0.7559999999999999,9.869999900000002,9.869999900000002,0.22
66308.27,5.0,56.2884,84.6258,13.3714,4.6286,8.6709,-1.1407,8.7457,-0.8486,-0.3471,-0.7946,9.8599997,9.8599997,0.20999999
66308.3,5.0,56.5766,84.5878,13.3714,4.6286,8.6462,-1.1409,8.721,-0.7406,-0.0077,-0.7329,9.840000199999999,9.840000199999999,0.20999999
66308.34,5.0,56.8642,84.5497,13.4571,4.4571,8.6261,-1.1407,8.7012,-0.6017,0.0077,-0.594,9.819999699999999,9.819999699999999,0.2
66308.37,5.0,57.1512,84.5119,13.3714,4.4571,8.6117,-1.1345,8.686,-0.4320000000000001,0.1851,-0.4551,9.8000002,9.8000002,0.20999999
66308.4,5.0,57.4378,84.4744,13.2857,4.3714,8.5981,-1.1258,8.6714,-0.4089,0.2623,-0.4397,9.7799997,9.7700005,0.20999999
66308.44,5.0,57.7239,84.4372,13.4571,4.3714,8.5829,-1.1163,8.6552,-0.4551,0.2854,-0.486,9.75,9.75,0.20999999
66308.47,5.0,58.0093,84.4006,13.2,4.2857,8.5616,-1.0962,8.6315,-0.6403,0.6017,-0.7097,9.7200003,9.7200003,0.2
66308.5,5.0,58.2941,84.3649,13.5429,4.2857,8.542,-1.0715,8.6089,-0.5863,0.7406,-0.6711,9.6899996,9.6899996,0.20999999
66308.54,5.0,58.5782,84.3301,13.1142,4.2857,8.5243,-1.0455,8.5881,-0.5323,0.7791,-0.6249,9.659999800000001,9.6499996,0.22
66308.57,5.0,58.8619,84.2961,13.4571,4.4571,8.5096,-1.018,8.5703,-0.4397,0.8254,-0.5323,9.6099997,9.6099997,0.19
66308.6,5.0,59.1448,84.2632,13.0286,4.2857,8.4885,-0.9892,8.5459,-0.6326,0.8640000000000001,-0.7329,9.590000199999999,9.590000199999999,0.20999999
66308.64,5.0,59.4271,84.2313,13.5429,4.2,8.47,-0.9548,8.5238,-0.5554,1.0337,-0.6711,9.5500002,9.5500002,0.19
66308.67,5.0,59.7088,84.2008,13.0286,4.2,8.4495,-0.9167,8.4991,-0.6171,1.1417,-0.7406,9.510000199999999,9.5,0.19
66308.7,5.0,59.9899,84.1717,13.3714,4.2,8.4345,-0.8733,8.4795,-0.4474,1.3037,-0.5786,9.4799995,9.4799995,0.19
66308.74,5.0,60.2705,84.14399999999998,13.1142,4.2857,8.4181,-0.8298,8.459,-0.4937,1.3037,-0.6249,9.430000300000001,9.430000300000001,0.19
66308.77,5.0,60.5506,84.1178,13.4571,4.3714,8.4016,-0.7863,8.4384,-0.4937,1.3037,-0.6171,9.409999800000001,9.3999996,0.2
66308.8,5.0,60.8302,84.09299999999998,13.0286,4.2857,8.3875,-0.7442,8.4204,-0.4243,1.2651,-0.54,9.369999900000002,9.369999900000002,0.2
66308.84,5.0,61.1093,84.0694,13.1142,4.2857,8.3746,-0.7082,8.4045,-0.3857,1.08,-0.4783,9.319999699999999,9.319999699999999,0.19
66308.87,5.0,61.3882,84.0468,12.9429,4.2857,8.3661,-0.6773,8.3934,-0.2546,0.9257,-0.3317,9.29,9.29,0.18000001
66308.9,5.0,61.6668,84.0251,12.8571,4.2,8.3571,-0.6513,8.3826,-0.27,0.7791,-0.3317,9.25,9.25,0.19
66308.94,5.0,61.9451,84.0042,12.7714,4.3714,8.3502,-0.6277,8.3739,-0.2083,0.7097,-0.2623,9.21,9.21,0.17
66308.97,5.0,62.2234,83.9841,12.6857,4.2,8.3481,-0.6038,8.37,-0.0617,0.7174,-0.1157,9.1700001,9.159999800000001,0.19
66309.0,5.0,62.5017,83.9646,12.8571,4.2,8.3492,-0.5845,8.3695,0.0309,0.5786,-0.0077,9.130000099999998,9.130000099999998,0.16
66309.04,5.0,62.7803,83.9456,12.8571,4.3714,8.3566,-0.5703,8.3762,0.2237,0.4243,0.1929,9.090000199999999,9.090000199999999,0.17
66309.07,5.0,63.0591,83.9269,13.2,4.5428,8.3646,-0.5611,8.3834,0.2391,0.2777,0.21600000000000005,9.0600004,9.0600004,0.16
66309.1,5.0,63.338,83.9083,12.9429,4.3714,8.3679,-0.5572,8.3865,0.1003,0.1157,0.0926,9.010000199999999,9.010000199999999,0.18000001
66309.14,5.0,63.6168,83.8897,13.1142,4.3714,8.3649,-0.557,8.3834,-0.0926,0.0077,-0.0926,8.9700003,8.9700003,0.18000001
66309.17,5.0,63.8953,83.8712,12.9429,4.3714,8.3538,-0.5567,8.3723,-0.3317,0.0077,-0.3317,8.930000300000001,8.930000300000001,0.17
66309.2,5.0,64.1732,83.8525,13.0286,4.3714,8.3376,-0.5601,8.3564,-0.486,-0.1003,-0.4783,8.8999996,8.8999996,0.17
66309.24,5.0,64.4503,83.8336,12.8571,4.4572,8.3132,-0.5657,8.3325,-0.7329,-0.1697,-0.7174,8.8599997,8.8500004,0.16
66309.27,5.0,64.7266,83.8145,12.9429,4.3714,8.2872,-0.5732,8.307,-0.7791,-0.2237,-0.7637,8.819999699999999,8.819999699999999,0.18000001
66309.3,5.0,65.0019,83.795,12.8571,4.4572,8.261000000000001,-0.5845,8.2815,-0.7869,-0.3394,-0.7637,8.7799997,8.7799997,0.17
66309.34,5.0,65.2766,83.7752,12.7714,4.4572,8.2409,-0.5953,8.2625,-0.6017,-0.324,-0.5786,8.760000199999999,8.75,0.17
66309.37,5.0,65.5508,83.755,12.7714,4.3714,8.2263,-0.6063,8.2486,-0.4397,-0.3317,-0.4166,8.739999800000001,8.739999800000001,0.17
66309.4,5.0,65.8249,83.7345,12.6,4.1143,8.2227,-0.6143,8.2455,-0.108,-0.2391,-0.0926,8.7299995,8.7299995,0.16
66309.44,5.0,66.0992,83.7139,13.0286,4.2857,8.2273,-0.6187,8.2504,0.1389,-0.1311,0.1466,8.7200003,8.71,0.17
66309.47,5.0,66.3738,83.6932,12.8571,4.1143,8.2404,-0.6202,8.2638,0.3934,-0.0463,0.3934,8.71,8.71,0.18000001
66309.5,5.0,66.6492,83.6727,13.0286,4.1143,8.2597,-0.6156,8.2826,0.5786,0.1389,0.5631,8.6999998,8.6999998,0.18000001
66309.54,5.0,66.9248,83.6524,12.5143,4.0286,8.2697,-0.6084,8.2921,0.3009,0.21600000000000005,0.2854,8.6899996,8.6899996,0.19
66309.57,5.0,67.2009,83.6325,13.1142,4.1143,8.281,-0.5976,8.3026,0.3394,0.324,0.3163,8.6999998,8.6899996,0.19
66309.6,5.0,67.477,83.613,12.7714,3.9429,8.2857,-0.585,8.3062,0.1389,0.378,0.108,8.6899996,8.6899996,0.19
66309.64,5.0,67.7534,83.5939,13.1143,3.9429,8.2913,-0.5729,8.3111,0.1697,0.3626,0.1466,8.680000300000001,8.680000300000001,0.19
66309.67,5.0,68.0297,83.5751,12.8571,3.9429,8.2882,-0.5631,8.3073,-0.0926,0.2931,-0.1157,8.680000300000001,8.680000300000001,0.19
66309.7,5.0,68.306,83.5566,13.2,4.1143,8.288,-0.5562,8.3065,-0.0077,0.2083,-0.0231,8.6899996,8.6899996,0.19
66309.74,5.0,68.5819,83.5382,13.2,4.1143,8.2774,-0.5518,8.2957,-0.3163,0.1311,-0.324,8.680000300000001,8.680000300000001,0.19
66309.77,5.0,68.8576,83.5199,12.9429,3.9429,8.2723,-0.55,8.2905,-0.1543,0.054000000000000006,-0.1543,8.6700001,8.6700001,0.18000001
66309.8,5.0,69.1334,83.5015,13.2857,4.0286,8.2733,-0.5498,8.2916,0.0309,0.0077,0.0309,8.680000300000001,8.680000300000001,0.2
66309.84,5.0,69.4094,83.4833,13.2,3.8571,8.28,-0.5482,8.2983,0.2006,0.0463,0.2006,8.680000300000001,8.6700001,0.2
66309.87,5.0,69.6858,83.4651,13.2857,3.8571,8.2931,-0.5454,8.3111,0.3934,0.0849,0.3857,8.6700001,8.6700001,0.19
66309.9,5.0,69.9628,83.4471,12.5143,3.6857,8.308,-0.5403,8.3255,0.4474,0.1543,0.4397,8.6700001,8.6700001,0.2
66309.94,5.0,70.2404,83.4294,12.8571,3.6857,8.3294,-0.5289,8.3461,0.6403,0.3394,0.6171,8.6700001,8.6700001,0.2
66309.97,5.0,70.5183,83.4124,12.2571,3.6,8.3366,-0.5127,8.3523,0.21600000000000005,0.486,0.1851,8.6700001,8.6700001,0.2
66310.0,5.0,70.7966,83.396,12.6001,3.7714,8.3502,-0.4914,8.3646,0.4089,0.6403,0.3703,8.6700001,8.659999800000001,0.2
66310.04,5.0,71.0752,83.3805,12.1714,3.6,8.3559,-0.4629,8.3687,0.1697,0.8563,0.1234,8.659999800000001,8.659999800000001,0.19
66310.07,5.0,71.354,83.3661,12.7714,3.7714,8.3641,-0.433,8.3754,0.2469,0.8949,0.2006,8.659999800000001,8.659999800000001,0.2
66310.1,5.0,71.6327,83.3527,12.9428,3.7714,8.3615,-0.4032,8.3713,-0.0771,0.8949,-0.1234,8.659999800000001,8.659999800000001,0.2
66310.14,5.0,71.9113,83.3402,12.6857,3.7714,8.3592,-0.3752,8.3677,-0.0694,0.8409,-0.108,8.659999800000001,8.6499996,0.19
66310.17,5.0,72.1897,83.3285,12.3429,3.7714,8.3507,-0.35,8.3582,-0.2546,0.7559999999999999,-0.2854,8.659999800000001,8.659999800000001,0.2
66310.2,5.0,72.4679,83.3176,12.9428,3.7714,8.3451,-0.3284,8.3515,-0.1697,0.648,-0.1929,8.659999800000001,8.659999800000001,0.2
66310.24,5.0,72.7458,83.3072,12.6857,3.6857,8.3379,-0.3111,8.3438,-0.21600000000000005,0.5169,-0.2391,8.659999800000001,8.659999800000001,0.2
66310.27,5.0,73.0234,83.2973,12.9429,3.6857,8.3286,-0.2962,8.3337,-0.2777,0.4474,-0.2931,8.659999800000001,8.659999800000001,0.2
66310.3,5.0,73.3007,83.2877,12.8571,3.6857,8.3193,-0.287,8.3242,-0.2777,0.2777,-0.2854,8.659999800000001,8.659999800000001,0.19
66310.34,5.0,73.5776,83.2783,12.8571,3.6857,8.3075,-0.2831,8.3124,-0.3549,0.1157,-0.3549,8.659999800000001,8.659999800000001,0.18000001
66310.37,5.0,73.8545,83.2688,12.9429,3.6857,8.3052,-0.2865,8.3101,-0.0694,-0.1003,-0.0694,8.6499996,8.6499996,0.19
66310.4,5.0,74.1315,83.2589,12.7714,3.6857,8.3096,-0.2957,8.3147,0.1311,-0.2777,0.1389,8.6499996,8.6499996,0.18000001
66310.44,5.0,74.4091,83.2484,13.0286,3.7714,8.3294,-0.3142,8.3353,0.594,-0.5554,0.6171,8.659999800000001,8.659999800000001,0.19
66310.47,5.0,74.6877,83.2372,12.9,3.7286,8.3577,-0.3356,8.3643,0.8486,-0.6403,0.8717,8.659999800000001,8.6499996,0.19
66310.5,5.0,74.9671,83.2253,13.1142,3.6857,8.3829,-0.3572,8.3906,0.7559999999999999,-0.648,0.7791,8.659999800000001,8.659999800000001,0.18000001
66310.54,5.0,75.2473,83.2127,13.1143,3.6857,8.4057,-0.379,8.4142,0.6866,-0.6557,0.7174,8.659999800000001,8.659999800000001,0.19
66310.57,5.0,75.5284,83.1994,13.3714,3.6857,8.4312,-0.3988,8.4407,0.7637,-0.594,0.7869,8.659999800000001,8.659999800000001,0.19
66310.6,5.0,75.81,83.1856,12.9429,3.6857,8.4489,-0.4132,8.459,0.5323,-0.4320000000000001,0.5554,8.659999800000001,8.659999800000001,0.18000001
66310.64,5.0,76.0922,83.1715,13.3286,3.8143,8.4662,-0.4251,8.4767,0.5169,-0.3549,0.5323,8.659999800000001,8.659999800000001,0.19
66310.67,5.0,76.3745,83.15700000000002,13.0286,3.7714,8.4708,-0.4348,8.4819,0.1389,-0.2931,0.1543,8.6499996,8.6499996,0.19
66310.7,5.0,76.6566,83.1423,12.9428,3.6,8.4605,-0.4387,8.4718,-0.3086,-0.1157,-0.3009,8.6499996,8.6499996,0.2
66310.74,5.0,76.9377,83.1278,12.9429,3.6,8.4345,-0.4371,8.4459,-0.7791,0.0463,-0.7791,8.6400003,8.6400003,0.2
66310.77,5.0,77.2176,83.1133,13.1142,3.6,8.397,-0.4348,8.4083,-1.1263,0.0694,-1.1263,8.659999800000001,8.6499996,0.19
66310.8,5.0,77.4962,83.0988,13.1143,3.6,8.3577,-0.4335,8.369,-1.1803,0.0386,-1.1803,8.6400003,8.6400003,0.18000001
66310.84,5.0,77.7733,83.0843,13.1143,3.6,8.3139,-0.4353,8.3253,-1.3114,-0.054000000000000006,-1.3037,8.6499996,8.6499996,0.18000001
66310.87,5.0,78.04899999999998,83.0695,13.0286,3.6,8.2705,-0.4446,8.2823,-1.3037,-0.2777,-1.2883,8.6499996,8.6400003,0.19
