time,id,x,y,w,h,vx,vy,v,ax,ay,a,Speed2D-(m/s),VelForward-(m/s),VelLateral-(m/s)
65661.03,3.0,114.5598,85.4383,12.4025,3.1648,-11.4976,-0.0444,11.4976,-1.555,0.3541,1.555,11.3,11.3,0.0099999998
65661.06,3.0,114.1753,85.4372,12.2742,3.2075,-11.5351,-0.0323,11.5351,-1.1239,0.3618,1.1239,11.3,11.3,0.02
65661.1,3.0,113.7897,85.4366,12.1031,3.2075,-11.5667,-0.0198,11.5667,-0.9469,0.3772,0.9469,11.31,11.31,0.02
65661.13,3.0,113.4033,85.4363,12.2314,3.1648,-11.5921,-0.0087,11.5921,-0.7621,0.331,0.7621,11.32,11.32,0.0099999998
65661.16,3.0,113.0162,85.4362,12.4025,3.1648,-11.6139,-0.0036,11.6139,-0.6543,0.154,0.6543,11.32,11.32,0.0099999998
65661.2,3.0,112.6286,85.4361,12.4881,3.2075,-11.6265,-0.0008,11.6265,-0.3772,0.0847,0.3772,11.33,11.33,0.02
65661.23,3.0,112.241,85.4361,12.4453,3.2075,-11.6283,-0.0015,11.6283,-0.0539,-0.0231,0.0539,11.33,11.33,0.02
65661.26,3.0,111.8535,85.436,12.5736,3.2931,-11.6259,-0.0038,11.6259,0.0693,-0.0693,-0.0693,11.34,11.34,0.0099999998
65661.3,3.0,111.4662,85.4357,12.9157,3.2503,-11.6193,-0.0067,11.6193,0.2002,-0.0847,-0.2002,11.34,11.34,0.0099999998
65661.33,3.0,111.0794,85.4355,12.317,3.1648,-11.6041,-0.0085,11.6041,0.4542,-0.0539,-0.4542,11.34,11.34,0.0099999998
65661.36,3.0,110.6935,85.4351,12.2742,3.1648,-11.5777,-0.0092,11.5777,0.7929,-0.0231,-0.7929,11.34,11.34,0.0099999998
65661.4,3.0,110.3091,85.4349,12.317,3.2075,-11.531,-0.0072,11.531,1.4011,0.0616,-1.4011,11.33,11.33,0.0
65661.43,3.0,109.9263,85.4347,12.317,3.2503,-11.4851,-0.0059,11.4851,1.378,0.0385,-1.378,11.33,11.33,0.0
65661.46,3.0,109.545,85.4346,12.1887,3.2931,-11.4379,-0.0044,11.4379,1.4165,0.0462,-1.4165,11.33,11.33,-0.0099999998
65661.5,3.0,109.1652,85.4345,12.1031,3.2075,-11.3932,-0.0023,11.3932,1.3395,0.0616,-1.3395,11.33,11.33,-0.0099999998
65661.53,3.0,108.7867,85.4345,12.1887,3.2075,-11.3542,0.001,11.3542,1.1701,0.1001,-1.1701,11.34,11.34,0.0
65661.56,3.0,108.4093,85.4347,12.3597,3.2503,-11.3229,0.0038,11.3229,0.9392,0.0847,-0.9392,11.34,11.34,-0.0099999998
65661.6,3.0,108.0328,85.4349,12.1887,3.1648,-11.2939,0.0067,11.2939,0.8699,0.0847,-0.8699,11.34,11.34,0.0
65661.63,3.0,107.6572,85.4352,11.9321,3.1648,-11.2708,0.0095,11.2708,0.6928,0.0847,-0.6928,11.34,11.34,-0.0099999998
65661.66,3.0,107.2819,85.4356,12.3597,3.2931,-11.2572,0.0136,11.2572,0.408,0.1232,-0.408,11.34,11.34,0.0
65661.7,3.0,106.9066,85.4363,12.2314,3.1648,-11.258,0.0182,11.258,-0.0231,0.1386,0.0231,11.34,11.34,0.0099999998
65661.73,3.0,106.5312,85.4372,12.0604,3.0792,-11.2634,0.0272,11.2634,-0.1617,0.2694,0.1617,11.33,11.33,-0.0099999998
65661.76,3.0,106.1556,85.4385,12.1459,3.0792,-11.2685,0.0387,11.2685,-0.154,0.3464,0.154,11.33,11.33,-0.0099999998
65661.8,3.0,105.7796,85.4401,12.2314,3.1648,-11.2785,0.0498,11.2785,-0.3002,0.331,0.3002,11.32,11.32,-0.0099999998
65661.83,3.0,105.4034,85.44200000000002,12.5737,3.2503,-11.2885,0.0567,11.2888,-0.3002,0.2078,0.3002,11.32,11.32,-0.0099999998
65661.86,3.0,105.0269,85.4439,12.4025,3.2503,-11.2929,0.0582,11.2931,-0.1309,0.0462,0.1309,11.32,11.32,-0.0099999998
65661.9,3.0,104.6503,85.4458,12.6591,3.2503,-11.298,0.0559,11.2983,-0.154,-0.0693,0.154,11.31,11.31,-0.0099999998
65661.93,3.0,104.2734,85.4475,12.6164,3.4214,-11.307,0.05,11.307,-0.2694,-0.1771,0.2694,11.31,11.31,-0.02
65661.96,3.0,103.8963,85.4488,12.5736,3.3786,-11.3134,0.0395,11.3134,-0.1925,-0.3156,0.1925,11.31,11.31,-0.02
65662.0,3.0,103.519,85.4497,12.5308,3.3358,-11.3198,0.0264,11.3198,-0.1925,-0.3926,0.1925,11.31,11.31,-0.02
65662.03,3.0,103.1413,85.4501,12.3597,3.3786,-11.3303,0.0131,11.3303,-0.3156,-0.4003,0.3156,11.3,11.3,-0.0099999998
65662.06,3.0,102.763,85.4501,12.1459,3.3358,-11.3483,0.0005,11.3483,-0.5389,-0.3772,0.5389,11.3,11.3,-0.0099999998
65662.1,3.0,102.3843,85.4498,12.2314,3.2503,-11.3629,-0.0085,11.3629,-0.4388,-0.2694,0.4388,11.29,11.29,-0.02
65662.13,3.0,102.0054,85.4494,12.4025,3.3358,-11.3658,-0.0123,11.3658,-0.0847,-0.1155,0.0847,11.29,11.29,-0.02
65662.16,3.0,101.6267,85.4491,12.4881,3.4642,-11.3622,-0.0108,11.3622,0.1078,0.0462,-0.1078,11.28,11.28,-0.029999999
65662.2,3.0,101.2481,85.4489,12.4453,3.4642,-11.3581,-0.0056,11.3581,0.1232,0.154,-0.1232,11.28,11.28,-0.029999999
65662.23,3.0,100.8697,85.4489,12.6591,3.4214,-11.3522,0.0003,11.3522,0.1771,0.1771,-0.1771,11.27,11.27,-0.029999999
65662.26,3.0,100.4916,85.449,12.5737,3.3358,-11.3414,0.0046,11.3414,0.3233,0.1309,-0.3233,11.27,11.27,-0.029999999
65662.3,3.0,100.1138,85.4493,12.5736,3.3358,-11.3332,0.0067,11.3332,0.2463,0.0616,-0.2463,11.27,11.27,-0.029999999
65662.33,3.0,99.7362,85.4494,12.5736,3.4214,-11.3285,0.0036,11.3285,0.1386,-0.0924,-0.1386,11.26,11.26,-0.029999999
65662.36,3.0,99.3587,85.4493,12.4453,3.3786,-11.3265,-0.0031,11.3265,0.0616,-0.2002,-0.0616,11.26,11.26,-0.029999999
65662.4,3.0,98.9812,85.4488,12.5308,3.3786,-11.3232,-0.0149,11.3232,0.1001,-0.3541,-0.1001,11.26,11.26,-0.029999999
65662.43,3.0,98.6037,85.4479,12.5308,3.4214,-11.3265,-0.0275,11.3265,-0.1001,-0.3772,0.1001,11.24,11.24,-0.029999999
65662.46,3.0,98.2261,85.4465,12.4025,3.4214,-11.3283,-0.0403,11.3283,-0.0539,-0.3849,0.0539,11.25,11.25,-0.039999999
65662.5,3.0,97.8488,85.4447,12.4881,3.4214,-11.318,-0.0544,11.3183,0.3079,-0.4234,-0.3079,11.24,11.24,-0.039999999
65662.53,3.0,97.472,85.4424,12.6591,3.4214,-11.3052,-0.0693,11.3054,0.3849,-0.4465,-0.3849,11.23,11.23,-0.029999999
65662.56,3.0,97.0961,85.4396,12.7874,3.5925,-11.2752,-0.0852,11.2754,0.9007,-0.4773,-0.9007,11.23,11.23,-0.039999999
65662.6,3.0,96.7218,85.4362,12.7447,3.678,-11.2303,-0.1006,11.2308,1.3472,-0.4619,-1.3395,11.23,11.23,-0.029999999
65662.63,3.0,96.3494,85.4323,12.4025,3.7635,-11.1702,-0.1186,11.1707,1.8014,-0.5389,-1.7937,11.22,11.22,-0.050000000999999995
65662.66,3.0,95.9797,85.4277,12.702,3.7635,-11.0935,-0.1383,11.0943,2.3017,-0.5928,-2.294,11.22,11.22,-0.02
65662.7,3.0,95.6127,85.4224,12.873,3.7208,-11.0075,-0.1586,11.0086,2.5789,-0.6082,-2.5712,11.2,11.2,-0.039999999
65662.73,3.0,95.2488,85.4164,12.4881,3.8491,-10.917,-0.1799,10.9185,2.7174,-0.6389,-2.7097,11.21,11.21,-0.039999999
65662.76,3.0,94.8882,85.4097,12.7874,3.8918,-10.8207,-0.1996,10.8225,2.8868,-0.5928,-2.8791,11.2,11.2,-0.039999999
65662.8,3.0,94.5307,85.4025,12.6591,3.7635,-10.7242,-0.2161,10.7263,2.8945,-0.4927,-2.8868,11.2,11.2,-0.029999999
65662.83,3.0,94.1764,85.3949,12.873,3.7635,-10.6288,-0.2294,10.6314,2.8637,-0.4003,-2.8560000000000003,11.2,11.2,-0.039999999
65662.86,3.0,93.8258,85.3869,12.6591,3.8491,-10.519,-0.2389,10.5218,3.2948,-0.2848,-3.2871,11.19,11.19,-0.029999999
65662.9,3.0,93.4788,85.3787,12.5736,3.8491,-10.4091,-0.2476,10.412,3.2948,-0.2617,-3.2871,11.18,11.18,-0.039999999
65662.93,3.0,93.1348,85.3702,12.317,3.8491,-10.3203,-0.254,10.3234,2.6635,-0.1925,-2.6558,11.17,11.17,-0.039999999
65662.96,3.0,92.7928,85.3616,12.2314,3.8491,-10.259,-0.2571,10.2624,1.8398,-0.0924,-1.8398,11.18,11.18,-0.029999999
65663.0,3.0,92.4517,85.3532,12.317,3.8491,-10.2321,-0.2535,10.2352,0.8083,0.1078,-0.8083,11.16,11.16,-0.050000000999999995
65663.03,3.0,92.1101,85.3449,12.9585,4.0629,-10.2482,-0.2466,10.2513,-0.485,0.2078,0.4773,11.16,11.16,-0.039999999
65663.06,3.0,91.7664,85.337,13.0013,4.1057,-10.3114,-0.2384,10.3142,-1.8937,0.2463,1.886,11.16,11.16,-0.050000000999999995
65663.1,3.0,91.4194,85.3294,13.3434,4.1912,-10.4117,-0.2286,10.4143,-3.01,0.2925,3.0023,11.15,11.15,-0.039999999
65663.13,3.0,91.0677,85.3222,13.1723,4.1912,-10.55,-0.2148,10.5523,-4.1493,0.4157,4.1416,11.15,11.15,-0.039999999
65663.16,3.0,90.7103,85.3156,13.0868,4.1912,-10.7204,-0.1984,10.7222,-5.1115,0.4927,5.1038,11.14,11.14,-0.039999999
65663.2,3.0,90.3466,85.3096,13.3434,4.1057,-10.9134,-0.1794,10.9149,-5.789,0.5697,5.7813,11.13,11.13,-0.050000000999999995
65663.23,3.0,89.9759,85.3044,13.1723,4.1057,-11.1186,-0.1563,11.1197,-6.1585,0.6928,6.1508,11.12,11.12,-0.039999999
65663.26,3.0,89.5985,85.3001,13.2579,3.9346,-11.3237,-0.1288,11.3244,-6.1508,0.8237,6.1431,11.11,11.11,-0.039999999
65663.3,3.0,89.2146,85.2966,13.4288,3.9346,-11.5159,-0.1055,11.5164,-5.7659,0.7005,5.7582,11.11,11.11,-0.050000000999999995
65663.33,3.0,88.8254,85.2938,13.6855,4.1057,-11.6773,-0.0842,11.6775,-4.8421,0.6389,4.8344,11.1,11.1,-0.050000000999999995
65663.36,3.0,88.4324,85.2916,13.4289,4.1057,-11.7894,-0.0654,11.7897,-3.3641,0.562,3.3641,11.1,11.1,-0.059999999000000005
65663.4,3.0,88.0378,85.29,12.6591,3.9346,-11.8387,-0.05,11.8387,-1.4780000000000002,0.4619,1.4780000000000002,11.09,11.09,-0.039999999
65663.43,3.0,87.6435,85.2888,12.317,4.1057,-11.8282,-0.0354,11.8282,0.3156,0.4388,-0.3156,11.09,11.09,-0.039999999
65663.46,3.0,87.2513,85.2878,12.4024,4.1057,-11.7678,-0.03,11.7678,1.8091,0.1617,-1.8091,11.08,11.08,-0.039999999
65663.5,3.0,86.8619,85.2866,12.4025,4.1057,-11.6811,-0.0339,11.6811,2.602,-0.1155,-2.602,11.07,11.07,-0.039999999
65663.53,3.0,86.4759,85.2852,12.317,4.0201,-11.5787,-0.0418,11.5787,3.0715,-0.2386,-3.0715,11.06,11.06,-0.050000000999999995
65663.56,3.0,86.0934,85.2835,12.4024,4.1057,-11.4761,-0.0513,11.4761,3.0792,-0.2848,-3.0792,11.05,11.05,-0.050000000999999995
65663.6,3.0,85.7146,85.2815,12.6591,4.1057,-11.3645,-0.0603,11.3647,3.3487,-0.2694,-3.3487,11.05,11.04,-0.039999999
65663.63,3.0,85.3391,85.2792,12.6591,3.9346,-11.2631,-0.0706,11.2634,3.0408,-0.3079,-3.0408,11.03,11.03,-0.050000000999999995
65663.66,3.0,84.9671,85.2764,12.5737,3.9346,-11.161,-0.0821,11.1612,3.0638,-0.3464,-3.0638,11.03,11.03,-0.050000000999999995
65663.7,3.0,84.5982,85.2733,12.5737,4.1057,-11.0668,-0.0955,11.0673,2.8252,-0.4003,-2.8252,11.02,11.02,-0.050000000999999995
65663.73,3.0,84.2319,85.2695,12.6591,4.1057,-10.988,-0.1129,10.9885,2.3633,-0.5235,-2.3556,11.02,11.02,-0.050000000999999995
65663.76,3.0,83.8678,85.2652,12.8302,4.1057,-10.9231,-0.1286,10.9239,1.9476,-0.4696,-1.9399,11.01,11.01,-0.050000000999999995
65663.8,3.0,83.5053,85.2606,12.5736,4.1057,-10.8751,-0.1378,10.8759,1.4395,-0.2771,-1.4395,11.01,11.01,-0.050000000999999995
65663.83,3.0,83.1439,85.2558,12.7447,4.1057,-10.8433,-0.1455,10.8443,0.9546,-0.2309,-0.9546,11.0,11.0,-0.050000000999999995
65663.86,3.0,82.7827,85.251,12.7447,4.1057,-10.8366,-0.1427,10.8377,0.2002,0.0847,-0.2002,11.0,11.0,-0.050000000999999995
65663.9,3.0,82.421,85.2467,12.8302,4.1057,-10.8492,-0.1293,10.85,-0.3772,0.4003,0.3695,10.98,10.98,-0.050000000999999995
65663.93,3.0,82.0586,85.2431,13.0013,4.1057,-10.8718,-0.107,10.8723,-0.6774,0.6697,0.6697,10.97,10.97,-0.050000000999999995
65663.96,3.0,81.6955,85.2404,13.3434,4.1057,-10.8954,-0.0824,10.8957,-0.7082,0.7390000000000001,0.7005,10.97,10.97,-0.039999999
65664.0,3.0,81.3319,85.2385,12.5736,4.1057,-10.9077,-0.0567,10.908,-0.3695,0.7698,0.3618,10.95,10.95,-0.039999999
65664.03,3.0,80.9689,85.23700000000002,12.5736,4.1912,-10.89,-0.0449,10.89,0.5312,0.3541,-0.5312,10.95,10.95,-0.050000000999999995
65664.06,3.0,80.6068,85.2355,13.0868,4.1912,-10.862,-0.0462,10.862,0.8391,-0.0385,-0.8391,10.93,10.93,-0.039999999
65664.1,3.0,80.2457,85.2336,12.8302,4.3623,-10.832,-0.0552,10.8323,0.9007,-0.2694,-0.9007,10.93,10.93,-0.059999999000000005
65664.13,3.0,79.8857,85.2313,12.6591,4.3623,-10.7999,-0.0685,10.8002,0.9623,-0.4003,-0.9623,10.93,10.92,-0.050000000999999995
65664.16,3.0,79.5269,85.2286,12.5737,4.3623,-10.7635,-0.0813,10.7638,1.0931,-0.3849,-1.0931,10.92,10.92,-0.050000000999999995
65664.2,3.0,79.1692,85.2254,12.9156,4.5333,-10.7322,-0.0962,10.7327,0.9392,-0.4465,-0.9392,10.92,10.92,-0.039999999
65664.23,3.0,78.8119,85.2217,12.2314,4.3623,-10.7191,-0.1126,10.7196,0.3926,-0.4927,-0.3849,10.91,10.91,-0.039999999
65664.26,3.0,78.4554,85.2173,12.317,4.3623,-10.6955,-0.1309,10.6963,0.7082,-0.5466,-0.7005,10.91,10.91,-0.039999999
65664.3,3.0,78.0996,85.2123,12.317,4.3623,-10.6732,-0.1496,10.6742,0.6697,-0.562,-0.662,10.89,10.89,-0.039999999
65664.33,3.0,77.7442,85.2067,12.4025,4.3623,-10.6614,-0.1694,10.6627,0.3541,-0.5928,-0.3464,10.88,10.88,-0.050000000999999995
65664.36,3.0,77.3892,85.2004,12.7447,4.3623,-10.6516,-0.1889,10.6534,0.2925,-0.5851,-0.2848,10.87,10.87,-0.029999999
65664.4,3.0,77.0345,85.1935,12.7447,4.3623,-10.6406,-0.2073,10.6426,0.331,-0.5543,-0.3233,10.86,10.86,-0.039999999
65664.43,3.0,76.6801,85.1859,12.8302,4.2767,-10.6319,-0.2263,10.6342,0.2617,-0.5697,-0.2463,10.85,10.85,-0.039999999
65664.46,3.0,76.3259,85.178,12.5737,4.2767,-10.6272,-0.2361,10.6298,0.1386,-0.2925,-0.1309,10.85,10.85,-0.050000000999999995
65664.5,3.0,75.9718,85.1702,12.5737,4.2767,-10.6224,-0.2366,10.6249,0.1463,-0.0154,-0.1463,10.84,10.84,-0.039999999
65664.53,3.0,75.6177,85.1624,12.5308,4.234,-10.6211,-0.234,10.6237,0.0385,0.077,-0.0385,10.84,10.84,-0.050000000999999995
65664.56,3.0,75.2639,85.1548,12.3597,4.4478,-10.6142,-0.2281,10.6167,0.2078,0.1771,-0.2078,10.83,10.83,-0.050000000999999995
65664.6,3.0,74.9105,85.1472,12.1031,4.3623,-10.6026,-0.2266,10.6049,0.3464,0.0462,-0.3464,10.83,10.83,-0.039999999
65664.63,3.0,74.5578,85.1398,12.0604,4.2767,-10.5823,-0.2222,10.5846,0.6082,0.1309,-0.6082,10.83,10.83,-0.050000000999999995
65664.66,3.0,74.2055,85.1326,11.9748,4.1912,-10.568,-0.2148,10.5703,0.4311,0.2232,-0.4388,10.83,10.83,-0.039999999
65664.7,3.0,73.8533,85.1257,11.8038,4.1912,-10.5669,-0.2089,10.569,0.0308,0.1771,-0.0308,10.83,10.83,-0.050000000999999995
65664.73,3.0,73.5008,85.1188,11.3761,4.1912,-10.5754,-0.2061,10.5775,-0.254,0.0847,0.254,10.83,10.83,-0.059999999000000005
65664.76,3.0,73.1479,85.1118,11.5471,4.2767,-10.5857,-0.2089,10.5877,-0.3079,-0.0847,0.3079,10.84,10.84,-0.050000000999999995
65664.8,3.0,72.7947,85.1045,12.0176,4.2767,-10.5959,-0.2197,10.5982,-0.3079,-0.3233,0.3156,10.85,10.85,-0.050000000999999995
65664.83,3.0,72.4415,85.0966,12.0604,4.2767,-10.5972,-0.2389,10.5998,-0.0385,-0.5774,0.0539,10.85,10.85,-0.050000000999999995
65664.86,3.0,72.0882,85.0877,12.317,4.2767,-10.5977,-0.2653,10.6011,-0.0154,-0.7929,0.0308,10.86,10.86,-0.050000000999999995
65664.9,3.0,71.7348,85.0778,12.4881,4.2767,-10.6018,-0.2969,10.6059,-0.1232,-0.9469,0.1463,10.86,10.86,-0.059999999000000005
65664.93,3.0,71.3815,85.06700000000002,12.6591,4.1057,-10.6,-0.3233,10.6049,0.0539,-0.7929,-0.0308,10.86,10.86,-0.050000000999999995
65664.96,3.0,71.0282,85.0557,12.4881,4.1057,-10.597,-0.3408,10.6024,0.0924,-0.5235,-0.077,10.87,10.87,-0.050000000999999995
65665.0,3.0,70.6753,85.044,12.4881,3.8491,-10.588,-0.3513,10.5939,0.2694,-0.3156,-0.2617,10.87,10.87,-0.059999999000000005
65665.03,3.0,70.3233,85.0324,12.317,3.8491,-10.5598,-0.3485,10.5654,0.8468,0.0847,-0.8468,10.88,10.87,-0.050000000999999995
65665.06,3.0,69.9731,85.0211,12.317,3.9346,-10.5072,-0.3367,10.5125,1.5781,0.3541,-1.5858,10.88,10.88,-0.050000000999999995
65665.1,3.0,69.6248,85.0104,12.317,3.9346,-10.4486,-0.3231,10.4535,1.7552,0.408,-1.7706,10.89,10.89,-0.050000000999999995
65665.13,3.0,69.2791,85.0001,12.2314,4.0201,-10.3717,-0.3095,10.3763,2.3094,0.408,-2.3171,10.89,10.89,-0.050000000999999995
65665.16,3.0,68.9361,84.9901,12.1459,4.0201,-10.2901,-0.2989,10.2944,2.448,0.3156,-2.4557,10.9,10.9,-0.039999999
65665.2,3.0,68.5954,84.9803,12.5736,4.0201,-10.2203,-0.2936,10.2244,2.0939,0.1617,-2.0939,10.9,10.9,-0.039999999
65665.23,3.0,68.2569,84.9708,12.6164,3.9346,-10.1561,-0.2861,10.1602,1.9245,0.2232,-1.9322,10.91,10.91,-0.050000000999999995
65665.26,3.0,67.9201,84.9615,12.702,3.9346,-10.1025,-0.2776,10.1063,1.6089,0.254,-1.6166,10.91,10.91,-0.050000000999999995
65665.3,3.0,67.5845,84.9525,12.6591,3.9346,-10.0689,-0.271,10.0725,1.0085,0.2002,-1.0162,10.91,10.91,-0.050000000999999995
65665.33,3.0,67.2489,84.9436,12.873,3.8063,-10.0684,-0.2664,10.072,0.0154,0.1386,-0.0154,10.92,10.92,-0.050000000999999995
65665.36,3.0,66.9123,84.9348,12.9157,3.8063,-10.0979,-0.2651,10.1015,-0.8853,0.0385,0.8853,10.92,10.92,-0.050000000999999995
65665.4,3.0,66.5736,84.9259,12.9157,3.8063,-10.1597,-0.2661,10.1633,-1.8552,-0.0308,1.8552,10.93,10.93,-0.050000000999999995
65665.43,3.0,66.232,84.9169,12.7019,3.8063,-10.2482,-0.2702,10.2518,-2.6558,-0.1232,2.6558,10.93,10.93,-0.050000000999999995
65665.46,3.0,65.8866,84.9078,12.5736,3.7636,-10.3614,-0.2723,10.365,-3.3949,-0.0616,3.3949,10.94,10.94,-0.050000000999999995
65665.5,3.0,65.53699999999999,84.8988,12.8302,3.5925,-10.4892,-0.2717,10.4928,-3.8337,0.0154,3.8337,10.93,10.93,-0.050000000999999995
65665.53,3.0,65.1829,84.8899,13.1723,3.5924,-10.6239,-0.2664,10.6272,-4.0415,0.1617,4.0338,10.94,10.94,-0.059999999000000005
65665.56,3.0,64.8244,84.8811,13.1723,3.5925,-10.7525,-0.2625,10.7555,-3.8568,0.1155,3.8491,10.95,10.95,-0.050000000999999995
65665.6,3.0,64.462,84.8728,13.0868,3.5925,-10.8728,-0.2504,10.8756,-3.6104,0.3618,3.6027,10.94,10.94,-0.059999999000000005
65665.63,3.0,64.0964,84.8647,12.9157,3.5925,-10.9672,-0.242,10.9698,-2.8329,0.254,2.8252,10.95,10.95,-0.050000000999999995
65665.66,3.0,63.7288,84.8569,12.7447,3.7636,-11.0278,-0.2356,11.0304,-1.8168,0.1925,1.8091,10.95,10.95,-0.07
65665.7,3.0,63.3604,84.8491,12.5736,3.5925,-11.054,-0.2333,11.0565,-0.7852,0.0693,0.7852,10.96,10.96,-0.050000000999999995
65665.73,3.0,62.9924,84.8415,12.4025,3.5925,-11.0401,-0.2281,11.0424,0.4157,0.154,-0.4157,10.96,10.96,-0.039999999
65665.76,3.0,62.6258,84.8341,12.4881,3.5925,-10.9965,-0.2227,10.9988,1.3087,0.1617,-1.3087,10.97,10.97,-0.050000000999999995
65665.8,3.0,62.2614,84.8268,12.4881,3.5925,-10.9318,-0.2166,10.9339,1.9399,0.1848,-1.9399,10.97,10.97,-0.050000000999999995
65665.83,3.0,61.8996,84.8199,12.5736,3.5925,-10.8559,-0.2068,10.8579,2.2786,0.2925,-2.2863,10.97,10.97,-0.039999999
65665.86,3.0,61.5402,84.8133,12.4881,3.5925,-10.7797,-0.2004,10.7815,2.2863,0.1925,-2.2863,10.98,10.98,-0.029999999
65665.9,3.0,61.1836,84.8068,12.4881,3.5925,-10.6988,-0.1932,10.7006,2.4249,0.2155,-2.4249,10.98,10.98,-0.039999999
65665.93,3.0,60.8294,84.8007,12.4025,3.5925,-10.6257,-0.183,10.6272,2.194,0.3079,-2.2017,10.98,10.98,-0.039999999
65665.96,3.0,60.4773,84.7949,12.6591,3.5925,-10.5646,-0.1745,10.5662,1.8322,0.254,-1.8398,10.99,10.99,-0.039999999
65666.0,3.0,60.1269,84.7895,12.7447,3.5925,-10.5125,-0.1624,10.5138,1.5627,0.3618,-1.5704,11.0,11.0,-0.039999999
65666.03,3.0,59.7781,84.7845,13.0013,3.7635,-10.4617,-0.1493,10.4628,1.5242,0.3926,-1.5319,11.0,11.0,-0.039999999
65666.06,3.0,59.4309,84.7799,13.0868,3.7635,-10.4184,-0.1388,10.4194,1.301,0.3156,-1.3087,11.0,11.0,-0.039999999
65666.1,3.0,59.0848,84.7757,13.1723,3.5925,-10.3822,-0.1268,10.383,1.0854,0.3618,-1.0931,11.0,11.0,-0.039999999
65666.13,3.0,58.74,84.7721,12.9157,3.5925,-10.3434,-0.1078,10.344,1.1624,0.5697,-1.1701,11.0,11.0,-0.039999999
65666.16,3.0,58.3962,84.7692,12.6591,3.5925,-10.315,-0.0849,10.3152,0.8545,0.6851,-0.8622,11.0,11.0,-0.050000000999999995
65666.2,3.0,58.0529,84.7673,12.4881,3.678,-10.299,-0.059,10.2993,0.4773,0.7775,-0.485,11.0,11.0,-0.039999999
65666.23,3.0,57.7096,84.7663,12.317,3.678,-10.2993,-0.028,10.2993,-0.0077,0.9315,0.0,10.99,10.99,-0.050000000999999995
65666.26,3.0,57.3657,84.7665,12.4025,3.678,-10.3152,0.0049,10.3152,-0.4773,0.9854,0.4773,11.0,11.0,-0.050000000999999995
65666.3,3.0,57.0209,84.7678,12.4881,3.8491,-10.3442,0.0387,10.3442,-0.8699,1.0162,0.8699,10.99,10.99,-0.039999999
65666.33,3.0,56.6753,84.7702,12.4881,3.7635,-10.3688,0.0721,10.3691,-0.7390000000000001,1.0008,0.7467,10.99,10.99,-0.039999999
65666.36,3.0,56.3288,84.7737,13.0013,3.8491,-10.395,0.1047,10.3955,-0.7852,0.9777,0.7929,10.99,10.99,-0.039999999
65666.4,3.0,55.9813,84.7781,12.9157,4.0202,-10.4243,0.1316,10.425,-0.8776,0.8083,0.8853,10.98,10.98,-0.039999999
65666.43,3.0,55.6331,84.7831,12.6591,3.8491,-10.4458,0.1501,10.4469,-0.6466,0.5543,0.6543,10.98,10.98,-0.050000000999999995
65666.46,3.0,55.2844,84.7886,12.7447,3.678,-10.4628,0.1658,10.464,-0.5081,0.4696,0.5158,10.98,10.98,-0.029999999
65666.5,3.0,54.935,84.7943,12.6591,3.7635,-10.4792,0.1719,10.4805,-0.4927,0.1848,0.4927,10.98,10.98,-0.039999999
65666.53,3.0,54.5853,84.8,12.6591,3.5925,-10.4912,0.1704,10.4925,-0.3618,-0.0462,0.3618,10.97,10.97,-0.039999999
65666.56,3.0,54.2352,84.8055,12.7447,3.7635,-10.5038,0.1642,10.5051,-0.3772,-0.1848,0.3772,10.97,10.97,-0.050000000999999995
65666.6,3.0,53.8848,84.8106,12.8302,3.7635,-10.5136,0.1547,10.5146,-0.2925,-0.2848,0.2848,10.97,10.97,-0.029999999
65666.63,3.0,53.5343,84.8154,12.8302,3.678,-10.5146,0.1437,10.5156,-0.0308,-0.331,0.0231,10.96,10.96,-0.050000000999999995
65666.66,3.0,53.1842,84.8199,12.6591,3.678,-10.502,0.1327,10.5028,0.3772,-0.331,-0.3849,10.95,10.95,-0.029999999
65666.7,3.0,52.8349,84.8239,12.4881,3.678,-10.4792,0.1211,10.48,0.6851,-0.3464,-0.6928,10.95,10.95,-0.039999999
65666.73,3.0,52.4868,84.8275,12.4025,3.5925,-10.4422,0.108,10.4427,1.1085,-0.3926,-1.1162,10.95,10.95,-0.039999999
65666.76,3.0,52.1403,84.8305,12.317,3.7635,-10.3945,0.0916,10.395,1.4318,-0.4927,-1.4395,10.95,10.95,-0.039999999
65666.8,3.0,51.7958,84.833,12.4881,3.7636,-10.3365,0.0747,10.3368,1.7398,-0.5081,-1.7475,10.94,10.94,-0.050000000999999995
65666.83,3.0,51.4532,84.8348,12.6591,3.5924,-10.2778,0.0539,10.278,1.7629,-0.6235,-1.7706,10.93,10.93,-0.050000000999999995
65666.86,3.0,51.1122,84.836,12.4025,3.7635,-10.2285,0.0359,10.2285,1.4780000000000002,-0.5389,-1.4780000000000002,10.92,10.92,-0.050000000999999995
65666.9,3.0,50.7726,84.8369,12.317,3.7635,-10.1905,0.0259,10.1905,1.1393,-0.3002,-1.1393,10.92,10.92,-0.039999999
65666.93,3.0,50.4336,84.8376,12.4025,3.7635,-10.1695,0.0218,10.1695,0.6312,-0.1232,-0.6312,10.91,10.91,-0.039999999
65666.96,3.0,50.095,84.8384,12.4025,3.849,-10.1566,0.0241,10.1566,0.3849,0.0693,-0.3849,10.9,10.9,-0.059999999000000005
